control_input	control_input.1	control_input.2	control_IP	control_IP.1	control_IP.2	treatment_input	treatment_input.1	treatment_input.2	treatment_IP	treatment_IP.1	treatment_IP.2
peak25222	18	20	20	59	38	40	21	23	19	25	41	91
peak25223	9	3	6	19	15	19	4	3	4	10	12	14
peak25224	30	36	28	213	145	139	25	24	32	81	165	175
peak25225	29	15	24	138	90	91	19	28	31	65	100	93
peak25226	5	4	4	72	45	40	1	10	7	27	50	46
peak25227	18	11	16	183	151	152	19	24	17	143	154	287
peak25228	351	186	284	571	341	400	236	266	292	354	406	587
peak25229	2	2	3	13	7	3	0	2	1	7	8	10
peak25230	7	9	4	15	14	13	7	3	5	11	11	21
peak25231	0	0	0	10	5	5	0	1	0	2	10	12
peak25232	3	0	1	9	4	4	1	0	3	12	8	16
peak25233	36	16	25	54	34	39	25	46	32	38	45	71
peak25234	12	5	13	115	73	77	7	8	12	39	63	74
peak25235	7	5	8	39	17	15	4	4	6	8	16	25
peak25236	4	11	9	44	22	17	5	11	5	21	17	31
peak25237	8	7	6	23	10	14	2	2	3	7	7	8
peak25238	0	2	6	37	17	23	0	5	3	16	23	35
peak25239	8	5	6	107	67	73	5	14	14	59	99	113
peak25240	11	3	7	156	83	97	14	10	23	81	92	136
peak25241	1	2	1	11	4	9	0	2	1	9	10	8
peak25242	13	3	7	107	62	83	6	8	10	30	47	65
peak25243	4	4	8	109	77	71	6	11	9	40	60	78
peak25244	10	11	6	35	23	23	7	2	11	11	11	30
peak25245	14	10	9	42	26	24	7	13	9	10	21	36
peak25246	23	16	15	55	29	32	19	26	15	27	54	57
peak25247	86	51	41	671	456	448	58	50	60	296	433	578
peak25248	79	56	55	937	707	538	66	54	71	450	607	842
peak25249	38	26	27	158	124	90	22	40	35	75	112	129
peak25250	56	45	34	111	76	54	48	44	47	48	47	62
peak25251	49	46	50	183	114	122	51	47	46	111	143	149
peak25252	33	15	21	143	106	88	24	24	39	63	99	149
peak25253	25	13	12	52	48	39	13	19	16	29	57	56
peak25254	34	27	29	495	308	338	43	34	53	228	352	443
peak25255	29	17	29	288	214	152	29	41	29	134	234	282
peak25256	33	10	15	129	97	98	27	34	31	74	126	138
peak25257	62	29	46	132	83	99	44	45	49	66	86	125
peak25258	76	38	77	214	276	194	83	59	68	169	198	198
peak25259	9	3	3	32	17	22	3	6	2	14	13	22
peak25260	8	8	7	32	22	28	6	9	9	17	22	28
peak25261	11	5	9	81	52	50	6	10	9	37	54	88
peak25262	10	10	8	75	57	36	11	4	9	31	49	58
peak25263	10	7	15	173	115	122	8	13	15	79	169	206
peak25264	7	8	5	35	27	31	9	11	10	21	36	44
peak25265	108	71	91	241	172	135	111	119	106	118	142	211
peak25266	86	67	61	329	190	185	72	78	87	142	233	317
peak25267	29	27	41	242	138	167	52	47	48	133	199	281
peak25268	6	6	4	58	38	40	11	10	8	22	45	45
peak25269	11	5	9	20	13	15	17	12	6	6	17	17
peak25270	36	29	28	275	212	211	31	39	38	203	234	361
peak25271	42	22	28	121	82	99	26	24	40	66	108	98
peak25272	45	20	28	54	42	40	20	21	39	35	32	60
peak25273	47	19	25	106	80	52	33	47	50	32	43	70
peak25274	20	18	21	59	34	60	8	31	33	47	64	73
peak25275	10	2	14	137	65	115	23	18	17	87	104	167
peak25276	25	16	27	78	60	72	20	21	29	53	59	104
peak25277	1042	769	884	2962	1832	1892	1090	982	1082	1315	1690	2469
peak25278	4170	2831	3423	57734	36838	36888	3737	3963	4100	29404	37677	49893
peak25279	6970	4854	5501	16976	11348	11502	5718	6034	6202	9003	12477	14783
peak25280	1	2	1	34	24	23	11	9	7	77	107	117
peak25281	2	1	2	18	13	5	3	7	7	49	63	62
peak25282	0	0	0	2	2	0	1	5	7	12	11	18
peak25283	5	3	1	15	8	17	4	6	7	28	41	33
peak25284	48	38	50	892	562	545	42	54	41	387	506	665
peak25285	200	144	173	2254	1440	1281	197	257	214	1075	1530	1878
peak25286	110	75	97	320	163	191	109	131	121	160	207	295
peak25287	46	32	32	150	93	94	53	57	43	88	130	184
peak25288	40	26	45	476	346	354	61	73	71	466	706	881
peak25289	15	21	24	36	33	31	25	40	28	37	49	70
peak25290	8	3	6	60	33	35	8	17	11	25	39	52
peak25291	77	60	49	263	167	178	64	57	66	125	154	216
peak25292	20	14	13	103	65	62	15	20	17	65	67	107
peak25293	109	71	73	485	318	314	70	80	73	279	335	474
peak25294	1	1	1	11	7	6	3	2	0	5	8	4
peak25295	45	26	18	96	56	46	31	48	43	54	77	102
peak25296	13	5	8	22	15	16	9	16	5	10	11	16
peak25297	5	2	0	8	2	8	2	2	3	7	2	6
peak25298	16	10	14	275	188	183	21	15	15	107	170	263
peak25299	16	13	10	33	19	25	15	14	12	23	16	35
peak25300	18	12	14	66	44	44	15	18	21	34	41	57
peak25301	16	9	12	32	18	18	17	7	16	23	21	29
peak25302	32	22	34	81	42	63	39	29	36	54	79	88
peak25303	13	16	14	54	36	48	19	17	26	15	59	55
peak25304	52	21	47	384	267	248	49	45	37	197	293	329
peak25305	12	5	4	39	24	35	6	3	8	20	18	41
peak25306	12	7	8	36	29	23	8	13	9	26	10	24
peak25307	70	45	49	388	251	254	65	70	62	265	282	436
peak25308	38	26	22	33	33	30	34	39	29	37	37	50
peak25309	103	72	89	568	344	421	94	116	125	403	589	674
peak25310	76	39	69	123	58	79	88	81	94	61	95	135
peak25311	95	62	60	193	96	126	81	84	85	107	189	229
peak25312	21	19	26	28	15	24	29	39	27	34	43	47
peak25313	26	12	22	142	91	94	36	29	43	131	180	266
peak25314	4	1	9	19	21	15	9	12	16	22	35	38
peak25315	31	9	12	86	64	89	27	23	30	50	62	93
peak25316	24	24	39	194	154	136	37	31	46	91	126	271
peak25317	40	32	34	365	277	275	42	38	53	229	258	428
peak25318	99	47	73	927	649	645	60	87	97	525	687	967
peak25319	14	11	6	9	7	6	8	7	6	13	7	17
peak25320	11	7	12	26	12	19	12	13	10	33	28	34
peak25321	75	51	79	655	459	475	68	86	82	405	609	772
peak25322	32	22	16	30	24	16	24	27	22	21	25	39
peak25323	47	29	49	163	119	113	44	53	57	92	114	183
peak25324	1	0	0	17	12	15	3	0	2	8	14	33
peak25325	0	0	4	22	12	13	3	1	2	9	22	16
peak25326	19	12	19	48	45	23	16	19	14	20	32	46
peak25327	14	8	20	32	30	14	6	24	10	11	15	25
peak25328	12	4	11	52	29	25	13	16	18	39	36	44
peak25329	6	8	9	100	55	43	10	17	10	40	53	73
peak25330	2	3	0	10	6	10	1	3	5	4	12	18
peak25331	7	3	7	13	12	5	3	10	10	2	10	18
peak25332	7	12	9	32	28	29	13	13	6	24	31	40
peak25333	41	45	37	392	332	312	50	55	50	356	418	549
peak25334	40	31	17	379	246	259	30	37	41	328	346	490
peak25335	21	30	38	327	267	212	26	26	48	161	202	341
peak25336	13	6	10	60	48	44	8	12	14	29	47	76
peak25337	85	60	91	208	163	167	94	107	94	152	192	315
peak25338	30	18	19	88	43	49	24	17	22	26	47	64
peak25339	257	140	152	2026	1156	1229	183	237	243	931	1281	1573
peak25340	21	8	8	81	37	38	19	16	13	31	49	72
peak25341	2	0	2	18	7	14	0	2	2	7	13	24
peak25342	2	2	3	22	9	13	2	2	3	7	14	22
peak25343	2	1	0	13	6	12	0	1	1	4	5	8
peak25344	3	2	0	7	4	5	2	1	4	7	10	7
peak25345	4	2	5	33	17	16	10	3	5	13	21	21
peak25346	18	11	8	52	33	36	18	11	10	26	31	49
peak25347	38	44	48	74	61	63	43	54	56	32	71	103
peak25348	8	6	9	28	16	26	8	14	12	21	17	33
peak25349	558	444	449	3302	2220	1768	522	526	482	1462	1815	2513
peak25350	215	141	169	297	214	186	187	218	173	207	212	331
peak25351	19	19	20	198	141	153	31	30	28	113	196	308
peak25352	139	122	151	1881	1299	1369	212	195	271	1448	1930	2772
peak25353	83	49	39	325	181	205	102	107	116	294	337	462
peak25354	92	64	78	502	306	296	132	152	142	428	523	706
peak25355	84	43	60	558	346	392	86	115	90	419	556	958
peak25356	9	4	3	134	75	94	9	9	8	41	67	125
peak25357	2	1	6	11	12	10	2	6	5	4	10	13
peak25358	10	6	11	9	23	21	10	2	7	10	21	26
peak25359	11	11	12	73	44	51	14	18	15	38	43	86
peak25360	19	5	13	119	78	64	22	15	21	76	83	122
peak25361	52	34	32	386	240	210	30	50	50	189	284	381
peak25362	95	65	51	697	503	513	47	78	77	450	567	728
peak25363	61	45	46	574	397	362	48	47	44	305	460	613
peak25364	5	4	7	21	20	20	6	7	16	15	13	15
peak25365	6	9	10	30	19	23	10	14	7	7	26	29
peak25366	18	7	11	63	60	47	11	21	16	24	46	78
peak25367	1	3	15	55	69	51	6	10	17	52	58	137
peak25368	6	5	6	26	18	11	13	8	9	20	22	24
peak25369	25	16	10	28	27	22	12	22	9	27	34	43
peak25370	5	6	5	35	31	26	2	2	7	20	31	23
peak25371	10	2	6	27	23	39	2	4	3	7	18	24
peak25372	6	8	4	17	24	13	6	4	6	19	14	30
peak25373	4	2	7	9	9	10	1	6	3	13	6	10
peak25374	4	0	1	18	10	17	2	4	4	7	15	18
peak25375	0	0	1	12	8	7	0	2	4	3	8	6
peak25376	19	21	18	278	184	176	17	25	16	207	242	306
peak25377	9	7	4	73	58	60	4	7	10	79	131	172
peak25378	32	18	24	127	76	59	27	38	36	86	120	150
peak25379	7	4	6	35	17	19	9	14	21	18	39	51
peak25380	17	20	18	40	34	37	19	23	19	42	44	65
peak25381	62	29	48	169	156	137	40	50	55	131	177	212
peak25382	21	21	16	47	39	36	13	18	13	34	38	49
peak25383	38	15	35	76	62	55	44	46	35	64	70	97
peak25384	1	0	0	8	1	4	0	2	1	13	9	12
peak25385	54	36	39	198	131	130	67	51	46	99	157	204
peak25386	7	4	3	20	22	22	9	6	2	28	21	37
peak25387	5	9	8	27	11	21	15	14	12	25	28	46
peak25388	57	40	49	153	98	121	53	53	58	140	201	225
peak25389	6	5	8	20	25	21	11	11	5	16	23	32
peak25390	10	9	15	66	39	39	13	25	19	37	44	80
peak25391	15	12	11	20	21	25	12	20	21	23	33	38
peak25392	11	6	15	29	24	25	19	13	12	20	28	42
peak25393	1	1	1	11	5	5	2	4	8	17	23	32
peak25394	7	13	5	36	26	27	12	8	13	14	27	25
peak25395	0	0	1	2	6	3	3	1	3	10	14	9
peak25396	23	9	18	36	24	21	28	26	18	23	38	48
peak25397	47	29	40	159	114	118	46	38	66	91	104	144
peak25398	55	19	42	354	250	269	53	80	74	250	369	507
peak25399	200	140	217	841	552	583	291	337	303	491	715	847
peak25400	108	65	72	301	179	208	125	140	130	156	284	368
peak25401	49	27	34	78	52	65	59	75	74	56	72	87
peak25402	38	25	37	224	174	209	51	48	59	155	222	303
peak25403	51	23	35	206	133	143	47	57	29	80	191	236
peak25404	96	49	72	405	262	282	85	102	108	213	397	452
peak25405	37	42	30	122	75	94	70	69	63	101	134	163
peak25406	73	54	67	192	116	116	88	116	89	104	199	216
peak25407	46	34	46	358	220	237	44	60	48	152	354	426
peak25408	72	37	74	92	62	86	71	73	98	64	111	107
peak25409	38	31	32	79	45	51	50	52	41	51	78	98
peak25410	111	55	88	695	450	514	114	140	161	437	616	885
peak25411	17	7	22	88	47	58	12	29	15	24	76	82
peak25412	30	13	30	253	148	196	23	40	32	97	224	262
peak25413	86	47	92	677	351	485	101	138	105	264	507	589
peak25414	31	18	20	423	210	300	19	27	22	156	294	400
peak25415	19	10	17	46	33	24	7	16	11	12	29	37
peak25416	190	91	180	124	73	94	163	257	236	85	106	129
peak25417	115	62	96	314	223	255	103	137	133	170	262	383
peak25418	58	28	38	305	202	195	47	43	55	154	277	332
peak25419	0	0	1	7	3	8	0	0	1	4	4	17
peak25420	71	66	88	91	79	62	96	125	101	57	65	113
peak25421	5	5	5	42	32	20	9	6	10	20	27	28
peak25422	20	21	10	56	45	34	30	32	26	41	67	63
peak25423	34	24	35	538	340	321	34	23	48	225	339	444
peak25424	41	16	43	42	32	25	61	64	54	41	37	60
peak25425	4	1	6	17	23	21	2	3	4	14	7	33
peak25426	2	1	0	21	24	15	0	2	0	2	16	25
peak25427	8	8	8	52	17	29	12	17	15	20	37	47
peak25428	5	4	5	19	8	10	10	9	20	8	8	19
peak25429	4	0	6	16	7	10	7	7	8	4	11	19
peak25430	13	3	15	20	9	8	20	5	18	15	14	29
peak25431	11	12	13	82	48	49	11	11	14	49	85	93
peak25432	7	0	3	49	23	25	4	7	14	28	47	72
peak25433	9	6	6	48	25	28	13	8	10	34	37	62
peak25434	33	13	24	129	93	86	30	49	26	103	137	220
peak25435	161	89	146	1719	1154	1106	181	266	227	1214	1623	2460
peak25436	71	54	59	440	302	313	74	91	108	327	446	504
peak25437	48	55	56	1142	769	795	87	95	73	784	1100	1582
peak25438	85	40	62	167	108	102	66	93	99	124	155	226
peak25439	29	11	18	75	75	67	50	46	55	53	78	112
peak25440	31	21	23	140	75	80	44	33	37	79	113	136
peak25441	57	54	51	971	603	598	38	70	58	403	676	861
peak25442	32	23	25	165	112	120	24	24	22	109	132	156
peak25443	15	7	7	60	31	30	14	3	15	25	26	45
peak25444	10	4	5	46	36	42	3	12	5	27	36	33
peak25445	25	26	24	73	61	49	39	33	34	51	69	90
peak25446	47	41	29	268	177	169	48	56	62	121	163	216
peak25447	3	0	6	23	14	11	2	7	3	10	6	15
peak25448	1	0	0	6	14	5	2	1	4	5	13	18
peak25449	36	30	21	282	188	169	35	28	43	116	164	197
peak25450	29	14	20	64	46	18	13	30	29	24	27	40
peak25451	20	14	11	98	43	48	23	22	26	48	62	77
peak25452	6	3	3	23	10	16	4	6	3	12	19	19
peak25453	5	16	13	23	24	21	11	18	14	11	19	17
peak25454	10	9	13	42	30	32	7	10	8	16	26	26
peak25455	7	5	2	58	32	43	9	5	5	19	40	57
peak25456	9	4	5	180	96	90	5	5	6	79	91	156
peak25457	20	9	16	222	138	147	16	28	18	77	154	205
peak25458	38	47	34	222	164	134	53	77	43	165	192	277
peak25459	42	35	40	345	260	195	50	36	40	141	188	283
peak25460	46	36	35	144	104	90	41	40	53	73	108	117
peak25461	0	0	0	4	1	1	0	0	1	4	5	10
peak25462	31	14	16	102	64	72	24	23	26	48	80	110
peak25463	9	11	7	27	26	14	10	11	16	11	19	31
peak25464	3	1	0	43	20	29	15	7	19	86	122	153
peak25465	2	0	1	2	2	4	3	2	1	8	15	15
peak25466	4	6	11	26	20	13	8	8	5	11	20	25
peak25467	491	363	333	1484	1177	929	418	454	453	1037	1251	1836
peak25468	97	61	103	136	83	106	129	139	164	116	158	244
peak25469	390	261	233	983	647	569	265	305	343	495	617	927
peak25470	1	0	0	15	9	7	2	2	4	9	6	7
peak25471	0	0	1	19	13	18	0	1	3	9	24	18
peak25472	80	75	95	154	113	129	81	160	115	128	144	269
peak25473	12	18	22	16	17	19	11	15	19	10	14	23
peak25474	8	2	2	27	15	26	5	10	12	10	17	19
peak25475	20	13	29	149	120	101	16	10	14	44	59	120
peak25476	9	2	3	21	13	16	0	4	2	7	8	17
peak25477	1	2	1	12	5	5	2	0	1	3	7	10
peak25478	0	3	6	11	9	13	3	4	6	2	5	13
peak25479	4	2	5	47	22	23	7	16	9	28	32	55
peak25480	4	1	3	11	13	12	5	4	2	13	6	24
peak25481	7	2	4	30	14	26	9	12	10	13	24	31
peak25482	42	27	32	82	55	63	29	47	35	51	60	111
peak25483	36	26	40	54	37	39	35	36	38	27	25	50
peak25484	35	16	27	59	38	33	21	26	36	31	53	80
peak25485	37	25	27	78	61	73	35	40	44	54	71	106
peak25486	22	17	24	76	52	51	25	26	30	46	84	99
peak25487	23	24	32	112	76	70	36	38	48	132	170	199
peak25488	10	2	1	45	35	30	17	9	22	51	71	88
peak25489	27	24	18	258	167	173	44	44	52	293	380	444
peak25490	41	25	22	59	37	45	42	42	54	50	52	61
peak25491	175	113	136	4059	2539	2144	120	137	120	1777	2396	3144
peak25492	50	33	39	90	71	70	60	54	44	79	76	108
peak25493	33	21	17	45	36	35	42	45	42	39	47	44
peak25494	99	73	96	1568	1172	1153	135	150	162	1145	1601	2188
peak25495	137	84	84	94	63	78	94	134	138	77	66	124
peak25496	35	33	29	287	162	189	46	60	51	184	254	320
peak25497	53	52	63	296	168	164	69	113	107	194	244	333
peak25498	46	36	40	86	65	54	50	60	62	90	125	170
peak25499	65	46	54	199	138	125	61	75	48	168	174	244
peak25500	10	4	10	74	41	39	11	13	22	47	38	76
peak25501	24	18	18	107	77	67	20	34	27	58	77	109
peak25502	44	34	26	233	184	153	49	50	47	115	230	266
peak25503	4	7	4	55	33	21	6	5	13	17	24	27
peak25504	1	3	0	12	7	14	3	3	2	5	16	14
peak25505	58	60	51	396	260	235	66	70	72	139	245	308
peak25506	79	50	42	695	463	406	56	75	63	406	452	627
peak25507	1	0	0	13	10	13	0	1	0	5	15	10
peak25508	2	0	0	9	10	9	2	2	0	2	8	15
peak25509	68	39	57	112	87	84	69	93	117	133	123	244
peak25510	81	65	57	307	208	201	119	140	116	219	338	466
peak25511	29	10	18	141	104	89	38	31	35	74	130	214
peak25512	131	119	109	720	552	543	161	198	182	573	894	1156
peak25513	34	25	25	133	90	76	29	37	45	145	135	218
peak25514	24	18	29	59	53	41	15	24	27	35	31	64
peak25515	65	30	49	199	151	156	40	56	49	148	109	121
peak25516	61	26	52	217	187	180	68	57	50	192	142	165
peak25517	15	8	20	236	154	144	7	19	12	101	149	229
peak25518	8	1	2	16	17	16	4	2	7	9	18	25
peak25519	56	28	34	392	244	251	53	50	37	156	227	295
peak25520	23	8	14	274	186	202	36	31	28	127	160	243
peak25521	9	5	14	35	30	22	12	13	14	25	37	43
peak25522	30	17	10	426	221	239	12	13	28	171	244	346
peak25523	51	46	38	88	56	59	37	46	33	69	80	87
peak25524	9	9	5	48	27	32	6	7	4	20	29	49
peak25525	476	266	402	856	541	525	465	551	528	586	694	809
peak25526	29	22	25	258	138	172	34	49	35	148	178	213
peak25527	29	20	19	104	42	55	18	25	18	52	57	56
peak25528	8	4	5	13	18	8	4	7	4	7	12	15
peak25529	1	7	4	15	9	15	5	2	4	4	11	15
peak25530	3	4	4	65	49	46	2	9	8	25	37	55
peak25531	2	1	1	15	6	7	1	1	1	2	8	10
peak25532	11	11	12	55	55	42	11	18	24	43	41	65
peak25533	55	33	24	519	393	311	47	39	49	192	245	461
peak25534	62	26	35	333	225	196	43	47	61	161	235	306
peak25535	33	31	39	560	329	294	27	43	39	185	332	458
peak25536	99	67	112	88	64	82	129	140	145	57	71	111
peak25537	46	27	30	76	56	33	44	45	44	39	56	43
peak25538	82	46	63	355	276	188	85	76	85	169	222	294
peak25539	83	37	66	97	62	57	64	73	60	50	65	67
peak25540	65	37	54	91	66	45	54	58	61	48	65	82
peak25541	278	227	252	3255	2223	1877	266	280	295	1785	2289	2709
peak25542	106	81	75	681	449	425	101	90	84	296	406	511
peak25543	4	8	4	19	14	17	10	8	8	18	16	28
peak25544	18	18	18	27	26	23	15	18	20	19	28	39
peak25545	8	17	15	49	26	45	14	14	19	20	33	29
peak25546	9	10	8	24	14	24	14	15	11	10	16	22
peak25547	11	6	15	13	21	13	11	18	9	23	20	26
peak25548	28	18	22	179	106	92	30	26	34	78	113	173
peak25549	2	3	0	29	16	16	3	2	4	10	13	18
peak25550	3	3	5	22	11	21	3	3	1	10	13	19
peak25551	58	30	56	500	374	363	50	74	46	345	464	570
peak25552	61	46	75	310	229	275	53	68	76	142	256	337
peak25553	51	29	50	157	98	102	61	51	72	58	113	125
peak25554	70	28	48	190	156	200	62	61	78	114	168	269
peak25555	7	3	2	14	6	12	1	6	8	5	5	14
peak25556	3	0	2	5	3	6	2	0	1	2	6	19
peak25557	0	0	0	7	6	6	0	0	0	5	1	8
peak25558	2	4	1	55	37	40	4	2	2	21	26	39
peak25559	55	36	30	85	62	62	45	60	71	67	53	60
peak25560	54	30	38	115	70	87	34	40	47	54	76	116
peak25561	32	14	23	140	99	92	14	23	27	79	81	144
peak25562	9	5	7	64	50	52	3	8	11	38	42	99
peak25563	90	77	92	1118	869	791	119	143	126	875	968	1542
peak25564	159	120	111	1760	1144	1048	182	169	206	1206	1569	2210
peak25565	83	58	50	1002	680	619	73	78	83	470	667	795
peak25566	16	10	11	34	24	12	13	30	19	19	25	50
peak25567	28	10	13	41	37	36	26	38	28	46	68	80
peak25568	20	12	28	129	75	98	28	39	40	102	164	176
peak25569	18	15	15	26	13	15	23	13	18	33	24	24
peak25570	16	17	24	66	51	47	17	27	27	23	43	58
peak25571	58	45	39	204	171	121	56	47	61	101	132	191
peak25572	36	27	24	337	203	210	32	36	40	165	196	266
peak25573	37	16	29	306	218	186	20	33	34	198	197	276
peak25574	9	5	8	25	19	17	6	5	13	13	12	31
peak25575	27	9	19	49	40	43	23	29	24	20	35	41
peak25576	6	2	3	14	8	7	5	6	5	10	7	15
peak25577	35	22	25	92	52	51	24	32	45	23	46	53
peak25578	55	29	36	1471	936	960	41	53	49	649	891	1140
peak25579	5	1	6	5	8	8	4	1	0	2	8	4
peak25580	6	2	3	30	27	26	4	0	1	11	18	20
peak25581	3	6	12	37	25	28	7	14	12	23	26	46
peak25582	5	4	2	20	11	11	3	2	2	15	19	22
peak25583	9	7	11	18	13	22	10	7	9	9	11	19
peak25584	51	17	27	186	107	97	27	22	26	71	131	150
peak25585	18	11	19	84	84	71	14	11	15	39	74	118
peak25586	23	13	14	9	21	18	17	19	17	11	16	20
peak25587	11	27	24	79	51	45	9	13	22	32	45	78
peak25588	2	3	2	20	17	20	3	4	5	24	24	40
peak25589	23	14	24	34	19	41	13	20	22	23	24	23
peak25590	11	0	1	29	28	23	6	5	4	14	19	43
peak25591	5	0	6	102	60	75	4	5	6	95	123	168
peak25592	13	4	11	59	36	35	11	14	18	37	40	60
peak25593	39	23	20	87	62	51	23	41	29	38	62	83
peak25594	251	184	161	1489	1047	1007	202	239	216	770	1042	1312
peak25595	80	78	78	260	167	143	68	71	64	162	199	255
peak25596	58	50	59	109	81	83	63	62	70	58	74	77
peak25597	4	7	5	164	108	140	4	15	11	86	113	193
peak25598	26	26	24	64	69	51	28	34	33	49	62	69
peak25599	26	12	20	75	40	55	22	43	32	51	86	70
peak25600	35	28	28	232	151	155	29	43	49	161	228	266
peak25601	38	47	36	89	72	53	27	52	46	32	52	73
peak25602	36	36	42	58	55	46	36	41	34	21	33	49
peak25603	50	32	38	63	43	42	34	61	49	30	39	57
peak25604	31	15	14	52	27	30	33	23	27	29	39	57
peak25605	35	20	35	76	83	68	37	55	51	57	113	165
peak25606	17	7	8	108	58	54	20	14	15	34	71	94
peak25607	10	7	16	120	58	80	14	14	19	63	92	135
peak25608	22	26	25	120	68	93	31	33	44	54	87	118
peak25609	42	23	27	156	105	79	46	51	46	52	92	138
peak25610	220	118	143	2607	1644	1567	168	218	209	1249	1797	2154
peak25611	12	11	10	469	312	335	12	8	3	184	291	413
peak25612	36	25	34	64	38	47	39	37	42	34	59	90
peak25613	4	0	5	17	12	22	9	15	11	10	30	29
peak25614	4	4	4	31	11	23	4	5	11	20	18	23
peak25615	9	6	5	31	15	28	4	13	9	28	30	34
peak25616	1	5	2	21	4	8	3	8	7	3	6	8
peak25617	25	16	20	111	75	61	32	31	17	51	67	77
peak25618	5	2	1	45	28	31	1	0	2	18	14	28
peak25619	0	0	0	8	4	8	0	0	0	8	12	16
peak25620	27	20	31	58	50	38	21	22	29	40	47	75
peak25621	81	57	67	626	447	498	70	93	86	307	445	661
peak25622	9	4	9	15	11	20	8	8	7	10	11	40
peak25623	66	48	63	86	65	55	62	60	69	54	76	88
peak25624	39	27	30	101	86	70	37	31	46	57	86	147
peak25625	29	30	34	170	137	122	24	22	18	52	71	93
peak25626	10	1	7	15	16	21	7	3	1	4	13	9
peak25627	10	5	17	218	159	121	4	6	7	48	62	85
peak25628	4	4	0	12	6	3	8	4	0	3	5	12
peak25629	11	8	4	59	28	32	7	9	10	28	31	45
peak25630	67	66	59	140	123	122	102	118	108	165	182	279
peak25631	169	137	128	673	350	445	219	273	243	424	665	880
peak25632	388	269	279	3269	1892	2215	437	477	494	2302	3154	4473
peak25633	286	197	222	1893	1274	1375	350	355	372	1446	1974	2550
peak25634	72	72	54	127	91	85	132	148	117	82	118	156
peak25635	81	50	58	441	300	312	87	116	83	347	461	639
peak25636	152	106	107	597	398	376	193	197	182	469	550	714
peak25637	159	86	102	1019	722	668	163	200	192	649	940	1350
peak25638	303	206	254	5726	3780	3709	331	347	389	3786	5233	6951
peak25639	1	0	1	7	3	7	0	0	0	3	7	8
peak25640	84	58	60	477	306	311	78	86	81	353	351	648
peak25641	175	97	138	1975	1143	1248	201	180	187	1030	1514	2120
peak25642	295	183	246	1206	786	797	281	300	330	547	858	1238
peak25643	52	34	49	555	374	381	78	46	52	215	380	592
peak25644	11	13	7	42	18	23	10	17	14	26	29	22
peak25645	67	53	46	232	141	147	83	81	72	156	191	256
peak25646	87	44	62	200	109	104	97	116	106	160	200	206
peak25647	328	252	254	2627	1776	1729	327	401	325	1676	2174	2905
peak25648	8	0	0	19	17	26	3	6	3	15	28	27
peak25649	3	0	3	17	13	14	1	2	5	13	10	24
peak25650	18	16	18	54	33	39	27	19	32	26	48	70
peak25651	119	64	125	126	72	105	102	144	128	59	92	155
peak25652	28	14	21	93	100	86	26	31	23	73	82	115
peak25653	4	2	2	11	13	12	7	14	4	6	10	15
peak25654	32	26	34	62	37	47	24	53	36	40	55	82
peak25655	9	8	7	92	40	59	19	9	12	33	50	87
peak25656	10	5	4	43	30	29	4	3	1	15	23	45
peak25657	33	29	22	460	290	256	25	39	32	177	214	269
peak25658	0	1	1	22	5	7	5	2	2	4	9	13
peak25659	33	19	27	99	62	64	37	33	43	35	57	105
peak25660	234	159	238	194	124	175	793	872	687	325	481	501
peak25661	113	48	89	634	352	413	105	98	106	283	342	560
peak25662	7	3	3	65	50	56	4	2	1	27	43	52
peak25663	2	0	2	13	8	14	4	3	1	6	10	14
peak25664	27	18	31	112	63	61	21	25	29	41	56	84
peak25665	20	7	13	110	87	86	10	16	17	48	89	113
peak25666	7	8	1	62	42	41	5	8	12	29	36	41
peak25667	16	8	10	50	36	41	8	10	8	19	48	39
peak25668	28	20	24	207	140	156	23	37	28	96	144	156
peak25669	18	21	16	146	68	82	11	31	17	37	94	89
peak25670	13	8	16	126	91	73	12	8	15	26	91	90
peak25671	8	12	9	49	40	40	4	11	4	16	27	25
peak25672	13	9	6	79	52	37	4	14	4	24	49	36
peak25673	9	4	4	20	13	13	4	1	8	4	11	17
peak25674	11	4	9	18	10	12	5	5	4	6	12	9
peak25675	15	9	12	58	41	42	16	10	12	16	46	37
peak25676	1	3	6	14	13	14	6	3	4	6	9	12
peak25677	10	4	8	84	47	44	8	6	6	35	47	56
peak25678	4	4	0	31	37	34	5	3	4	13	27	38
peak25679	11	14	9	97	83	95	7	8	9	42	71	61
peak25680	2	3	2	41	16	18	0	1	1	16	10	16
peak25681	49	21	32	75	35	58	26	37	30	44	57	76
peak25682	59	31	35	166	125	137	45	55	63	88	113	168
peak25683	354	242	389	1691	987	1105	308	371	352	774	1030	1468
peak25684	68	24	54	360	214	249	68	76	67	131	203	320
peak25685	95	44	64	789	459	578	63	52	58	330	404	644
peak25686	11	9	8	33	19	28	12	18	10	25	26	29
peak25687	4	4	3	13	8	16	2	4	4	4	7	13
peak25688	17	8	15	29	23	25	13	13	9	14	13	25
peak25689	18	16	6	262	206	162	16	9	12	98	139	216
peak25690	18	17	23	33	27	43	20	30	26	24	36	43
peak25691	6	7	11	52	31	37	18	12	11	25	25	53
peak25692	0	2	1	16	4	9	4	6	0	9	15	13
peak25693	8	11	5	11	11	12	9	12	13	8	17	23
peak25694	7	5	7	27	20	21	7	8	6	7	24	32
peak25695	0	2	6	7	9	8	7	4	4	5	12	10
