control_input	control_input.1	control_input.2	control_IP	control_IP.1	control_IP.2	treatment_input	treatment_input.1	treatment_input.2	treatment_IP	treatment_IP.1	treatment_IP.2
peak9813	6	0	1	145	90	86	16	2	1	13	8	4
peak9814	130	11	98	650	718	330	21	3	5	10	15	8
peak9815	43	1	36	154	139	119	8	2	2	5	4	4
peak9816	124	6	82	341	330	164	22	7	3	6	9	2
peak9817	196	18	149	2545	1966	1218	41	8	9	43	25	16
peak9818	100	5	62	859	685	480	13	2	3	17	9	5
peak9819	279	14	181	2590	1440	1079	33	16	6	36	22	18
peak9820	10	1	19	31	25	21	100	44	34	83	69	42
peak9821	25	6	31	159	279	130	36	4	10	28	30	10
peak9822	14	2	9	80	62	53	18	5	3	15	17	7
peak9823	6	0	8	81	104	91	8	2	2	5	11	3
peak9824	618	70	1008	7285	10570	8811	223	68	41	311	284	153
peak9825	197	25	322	323	401	765	227	61	45	107	126	28
peak9826	82	17	226	402	545	648	174	42	42	179	219	93
peak9827	64	7	83	200	128	139	159	37	38	67	60	40
peak9828	220	25	319	726	1277	749	786	282	237	251	314	162
peak9829	39	2	53	289	351	365	66	14	8	56	60	23
peak9830	16	0	16	391	393	310	17	1	1	24	17	10
peak9831	3	1	10	63	16	44	9	0	0	1	3	1
peak9832	13	3	29	50	70	47	6	3	3	2	7	1
peak9833	33	2	50	203	271	158	49	22	12	18	26	20
peak9834	111	8	148	1328	1703	1087	255	97	63	368	288	213
peak9835	25	0	45	327	338	258	81	30	21	141	91	97
peak9836	25	4	35	143	109	133	79	23	17	67	48	46
peak9837	45	3	59	117	201	100	116	20	28	54	56	26
peak9838	102	10	93	575	737	508	202	58	68	174	191	90
peak9839	47	2	42	713	864	546	31	7	16	41	38	24
peak9840	62	6	69	375	580	296	31	9	9	32	33	8
peak9841	72	4	80	721	599	580	40	11	11	38	33	20
peak9842	49	5	45	742	904	556	19	5	7	34	29	8
peak9843	119	10	160	1346	1088	1138	152	36	42	251	262	129
peak9844	207	16	223	1227	1069	1039	255	56	47	318	290	159
peak9845	159	6	125	985	547	761	191	38	29	269	198	122
peak9846	20	1	24	80	73	63	12	2	2	8	4	6
peak9847	86	7	136	893	603	896	213	72	39	202	141	121
peak9848	33	4	43	101	123	105	74	13	15	26	39	11
peak9849	15	0	20	89	112	60	7	3	2	4	6	3
peak9850	49	4	87	155	228	206	104	35	32	83	89	56
peak9851	1	1	5	61	44	32	4	0	0	7	5	4
peak9852	2	0	4	119	58	55	6	2	1	9	8	9
peak9853	7	0	7	54	36	26	13	3	1	18	10	6
peak9854	21	3	19	330	193	233	26	10	7	53	41	22
peak9855	9	0	6	187	105	98	18	2	4	31	24	13
peak9856	14	0	18	259	216	256	21	8	7	32	32	11
peak9857	7	1	13	168	192	168	13	3	5	38	24	13
peak9858	6	0	7	138	78	89	5	1	1	18	4	3
peak9859	48	7	56	324	468	388	49	15	12	51	73	25
peak9860	18	3	32	423	550	302	25	10	5	59	44	21
peak9861	60	11	108	197	236	205	51	10	17	25	38	14
peak9862	145	12	234	606	894	675	96	21	27	54	39	22
peak9863	44	2	17	71	84	61	26	3	5	12	11	6
peak9864	45	2	45	651	1104	549	60	11	13	66	71	22
peak9865	7	0	10	71	163	79	1	0	1	1	1	0
peak9866	760	55	868	9408	16170	9683	514	135	130	555	631	313
peak9867	225	21	322	983	1038	881	178	51	49	250	239	124
peak9868	99	6	94	1313	2143	1268	241	96	66	230	224	127
peak9869	65	6	91	414	520	389	80	17	17	55	71	24
peak9870	43	1	71	449	679	454	47	16	12	54	69	38
peak9871	86	11	92	316	492	359	80	19	11	37	53	25
peak9872	18	0	29	71	121	89	18	5	4	18	20	5
peak9873	142	10	120	577	924	499	84	36	31	71	97	43
peak9874	260	19	279	1081	1767	986	201	90	69	211	214	114
peak9875	97	12	109	290	343	229	86	32	24	53	43	25
peak9876	68	5	66	212	244	161	53	26	20	50	50	26
peak9877	19	2	24	186	205	101	8	4	1	4	9	2
peak9878	10	1	7	122	70	46	3	0	0	2	4	2
peak9879	44	2	31	386	483	363	23	4	9	46	37	24
peak9880	153	11	238	865	1725	1805	93	25	33	104	105	41
peak9881	161	11	170	107	103	92	74	20	12	31	42	19
peak9882	25	1	45	104	130	106	24	8	3	21	11	11
peak9883	24	1	31	52	78	61	15	5	1	5	9	4
peak9884	31	1	37	159	370	161	19	10	4	21	11	9
peak9885	45	6	54	334	395	282	31	6	5	21	32	10
peak9886	467	26	377	3758	4939	2305	152	52	34	155	130	81
peak9887	21	4	61	204	420	267	31	18	10	35	31	18
peak9888	19	1	27	73	95	101	129	31	33	120	123	81
peak9889	111	5	143	227	131	225	794	236	136	684	600	416
peak9890	2508	232	3810	194	261	280	2319	888	603	206	280	182
peak9891	66	7	67	612	723	522	64	22	20	50	37	18
peak9892	36	3	45	177	164	135	36	7	10	22	22	4
peak9893	83	12	84	415	417	310	73	27	21	61	69	31
peak9894	26	2	17	78	33	46	4	2	0	1	2	1
peak9895	21	0	12	125	56	71	4	0	0	4	2	1
peak9896	174	16	125	1517	1161	637	10	3	1	11	8	3
peak9897	50	2	30	515	329	306	3	0	0	7	3	0
peak9898	112	5	83	1157	964	488	5	0	1	7	11	2
peak9899	139	7	97	789	412	397	9	3	2	4	5	3
peak9900	75	6	102	354	200	244	198	74	46	169	162	75
peak9901	106	4	92	949	1057	710	219	68	70	210	232	115
peak9902	33	7	33	137	194	122	26	5	10	28	26	14
peak9903	69	1	98	1298	1688	1134	89	23	22	93	138	47
peak9904	32	0	39	77	69	80	37	12	7	31	40	11
peak9905	201	8	228	1017	1550	832	264	80	63	168	179	103
peak9906	71	5	85	155	323	141	89	26	22	28	37	20
peak9907	7	1	3	165	210	122	9	3	1	15	17	5
peak9908	47	3	45	244	321	188	43	8	10	34	38	15
peak9909	42	0	39	117	157	85	28	4	7	13	16	8
peak9910	29	1	27	97	156	73	24	9	11	11	11	4
peak9911	83	6	82	1071	1593	797	64	15	11	67	60	24
peak9912	97	11	72	1003	1300	784	75	16	19	63	73	43
peak9913	135	7	142	715	1193	567	105	25	38	62	93	42
peak9914	24	2	37	122	116	82	18	7	4	10	14	12
peak9915	52	5	86	228	436	259	23	7	2	5	7	3
peak9916	51	8	64	131	273	174	10	2	1	1	10	2
peak9917	111	15	156	868	2590	1170	21	7	5	29	31	11
peak9918	52	6	71	143	145	162	17	3	2	12	8	5
peak9919	66	6	77	292	180	185	17	6	4	20	13	15
peak9920	112	10	125	411	570	438	30	8	12	23	23	13
peak9921	17	0	14	108	38	61	2	0	0	0	0	0
peak9922	55	2	91	1324	722	1081	6	0	1	5	5	7
peak9923	62	9	114	271	116	305	7	0	2	3	2	3
peak9924	32	1	25	247	243	168	2	0	0	2	0	2
peak9925	135	14	254	978	585	1081	11	4	6	12	10	3
peak9926	103	9	156	361	167	400	5	6	6	2	3	3
peak9927	2	2	0	75	53	45	0	0	0	0	0	0
peak9928	229	22	316	1150	572	1043	18	4	1	13	13	3
peak9929	179	19	327	917	474	756	16	4	0	16	5	3
peak9930	10	0	8	132	95	74	0	1	1	0	1	0
peak9931	340	24	487	3203	2262	2443	24	8	5	27	12	7
peak9932	133	11	269	1063	586	1090	13	0	5	10	12	4
peak9933	14	0	14	139	78	118	0	2	0	0	1	3
peak9934	8	0	8	94	111	74	3	0	0	2	0	0
peak9935	47	0	19	282	175	83	49	18	12	31	26	19
peak9936	98	9	67	970	1240	551	114	23	30	87	104	60
peak9937	26	0	19	120	171	80	23	8	8	14	19	5
peak9938	54	2	24	200	349	141	40	9	11	30	34	18
peak9939	15	2	36	291	226	250	52	24	7	92	92	51
peak9940	84	11	111	605	869	737	140	53	26	133	129	82
peak9941	62	5	124	58	143	198	89	29	15	33	35	24
peak9942	7	0	6	21	10	12	40	6	13	38	48	22
peak9943	50	2	49	287	89	133	32	5	3	18	13	10
peak9944	491	32	433	946	943	615	68	35	22	29	28	12
peak9945	8	1	6	163	27	26	5	1	0	3	2	2
peak9946	16	0	18	494	342	434	28	6	5	44	29	23
peak9947	6	0	17	48	34	59	18	2	0	10	14	5
peak9948	10	1	13	151	85	100	21	4	1	20	15	13
peak9949	13	0	21	273	139	221	30	7	7	34	32	25
peak9950	1	0	0	67	33	40	10	0	2	10	11	2
peak9951	16	1	8	178	262	201	11	2	3	35	26	23
peak9952	44	5	91	1125	870	1081	56	13	13	94	65	47
peak9953	17	1	24	85	71	88	20	5	3	7	16	12
peak9954	9	1	15	91	45	71	20	5	5	16	13	8
peak9955	2	0	2	71	44	57	2	1	1	10	11	0
peak9956	12	0	14	105	95	124	14	4	3	13	15	7
peak9957	7	2	30	73	39	76	21	7	1	14	14	6
peak9958	21	1	25	578	515	556	35	6	5	48	35	16
peak9959	15	0	14	164	93	118	37	9	2	47	41	27
peak9960	20	0	27	341	264	206	47	10	6	69	37	48
peak9961	8	0	12	71	57	84	18	2	2	14	8	4
peak9962	5	0	20	87	64	86	13	2	3	21	8	7
peak9963	16	2	31	621	631	650	28	10	3	63	41	28
peak9964	10	0	8	521	339	332	12	2	3	40	25	23
peak9965	3	0	6	114	42	51	5	1	0	12	10	14
peak9966	164	9	226	1831	1302	1647	200	50	39	170	161	112
peak9967	12	3	20	244	153	204	24	5	3	53	21	16
peak9968	20	0	37	501	371	418	37	7	1	47	50	29
peak9969	6	0	2	159	106	80	11	7	3	33	21	15
peak9970	14	1	8	281	176	198	34	14	7	70	57	41
peak9971	18	0	13	163	131	115	36	9	7	51	35	19
peak9972	8	1	33	174	81	116	69	17	7	50	51	31
peak9973	3	0	5	204	124	162	19	4	1	36	28	23
peak9974	10	0	12	160	75	84	13	3	0	8	7	6
peak9975	22	0	29	332	135	194	21	7	4	23	11	9
peak9976	21	1	29	114	79	84	15	4	8	10	10	6
peak9977	52	2	46	298	173	200	31	6	6	24	34	14
peak9978	16	1	38	261	424	402	34	4	7	30	40	26
peak9979	29	0	52	715	746	844	48	14	8	99	69	42
peak9980	17	1	26	313	85	197	20	3	5	36	16	15
peak9981	31	1	40	813	416	666	39	7	11	79	64	38
peak9982	211	11	143	1733	781	639	276	100	67	268	221	126
peak9983	112	3	94	281	93	101	179	49	32	54	52	32
peak9984	229	9	162	4191	2852	1574	348	106	62	394	270	207
peak9985	56	2	28	367	295	188	34	8	10	30	29	16
peak9986	3	1	9	77	50	54	4	1	1	3	9	3
peak9987	10	2	16	89	64	59	6	2	2	12	5	10
peak9988	7	0	5	70	40	16	6	0	4	4	7	3
peak9989	198	14	270	4337	7752	5147	72	23	25	104	138	57
peak9990	11	1	20	47	84	76	82	26	20	63	64	23
peak9991	8	0	15	18	78	62	53	13	20	31	42	20
peak9992	251	15	322	624	912	440	210	77	54	88	65	39
peak9993	100	12	153	1007	1156	1130	240	100	73	277	270	160
peak9994	69	5	99	435	1074	439	73	13	25	41	37	25
peak9995	19	0	29	95	194	133	32	5	8	13	22	13
peak9996	87	10	131	984	1864	849	85	25	25	115	97	52
peak9997	1	1	1	55	52	36	0	1	0	4	2	1
peak9998	15	4	25	49	89	70	15	4	4	17	11	1
peak9999	19	2	16	412	749	509	9	2	2	20	23	6
peak10000	45	1	33	111	156	123	19	10	6	15	19	12
peak10001	32	3	48	227	286	209	37	7	12	42	42	20
peak10002	17	0	22	79	102	49	20	6	4	16	10	5
peak10003	12	1	15	55	56	44	19	6	0	12	9	4
peak10004	130	9	166	979	1402	733	155	58	39	139	121	80
peak10005	14	3	8	120	75	44	10	4	2	9	11	5
peak10006	32	2	10	581	381	187	5	2	4	25	19	4
peak10007	31	3	44	103	78	82	12	2	1	9	2	5
peak10008	13	2	18	86	74	53	3	0	1	3	4	2
peak10009	103	8	102	766	1311	1109	41	12	14	41	44	24
peak10010	37	1	51	77	126	104	20	3	10	12	16	7
peak10011	3	1	1	15	6	12	19	8	7	26	21	5
peak10012	14	1	19	93	180	124	14	3	2	15	16	5
peak10013	308	36	797	3789	3360	3838	870	258	188	1529	1201	769
peak10014	51	4	51	367	463	256	35	10	7	30	16	21
peak10015	34	3	35	211	288	196	32	9	3	35	30	12
peak10016	40	4	61	506	898	532	35	5	7	51	69	31
peak10017	13	0	20	143	281	162	21	5	5	24	29	19
peak10018	5	1	8	28	54	53	14	6	5	12	11	2
peak10019	7	0	8	95	180	90	16	3	3	28	16	13
peak10020	103	8	106	510	615	470	109	31	24	79	96	46
peak10021	67	4	96	156	231	205	53	20	25	34	51	13
peak10022	278	27	384	914	1538	951	270	80	76	141	209	87
peak10023	86	4	112	90	129	83	74	24	22	20	17	18
peak10024	53	4	44	119	201	106	27	4	8	16	14	10
peak10025	83	6	116	284	244	276	54	24	14	86	71	34
peak10026	36	4	54	62	152	131	28	7	7	13	22	8
peak10027	59	6	64	214	406	246	29	11	9	19	23	7
peak10028	148	19	213	1362	3205	2184	91	32	29	103	136	55
peak10029	32	4	38	130	91	116	45	15	10	33	26	25
peak10030	9	0	23	361	374	339	13	11	2	27	15	8
peak10031	8	1	17	45	38	49	13	5	8	8	6	8
peak10032	6	0	11	62	53	50	5	1	0	11	7	2
peak10033	22	3	33	277	641	329	28	9	3	32	32	17
peak10034	11	4	10	65	77	60	15	3	2	4	6	5
peak10035	268	33	433	827	952	853	461	162	86	206	168	100
peak10036	439	54	751	2684	5177	2460	541	167	122	478	415	217
peak10037	56	5	56	609	508	354	9	2	0	5	5	1
peak10038	155	16	131	824	878	441	5	6	2	11	7	6
peak10039	50	8	91	177	196	381	10	0	2	3	6	3
peak10040	32	2	52	616	540	692	8	0	0	5	10	5
peak10041	58	6	96	560	732	587	24	7	5	24	11	10
peak10042	17	2	48	25	83	104	5	4	2	1	7	4
peak10043	168	11	141	540	377	316	47	8	4	19	13	7
peak10044	510	47	632	4086	6404	5470	288	82	68	255	263	154
peak10045	483	29	425	2558	1961	1343	343	97	83	180	191	102
peak10046	731	48	815	4364	5075	3719	548	158	151	412	426	209
peak10047	17	3	25	212	95	93	17	6	2	9	8	11
peak10048	178	16	186	3336	3111	2170	215	65	41	252	216	122
peak10049	118	7	106	664	309	259	144	26	22	76	61	39
peak10050	316	23	297	2345	1244	1096	304	86	75	220	209	98
peak10051	20	0	24	121	53	77	21	3	7	16	12	6
peak10052	193	12	204	3272	3723	2145	165	34	31	211	184	102
peak10053	6	2	27	91	393	306	7	1	1	7	6	1
peak10054	34	4	54	115	153	79	93	32	27	39	60	19
peak10055	31	0	15	211	64	78	9	3	4	7	9	8
peak10056	32	1	25	273	347	175	20	4	4	26	23	8
peak10057	30	4	31	129	134	89	23	2	4	10	10	5
peak10058	123	6	72	985	1098	591	51	13	12	47	41	17
peak10059	137	6	109	1772	3035	1498	56	12	16	76	73	30
peak10060	14	0	20	106	77	97	7	5	1	24	18	5
peak10061	24	2	17	51	61	86	16	6	4	22	13	5
peak10062	110	10	140	999	823	1092	235	73	66	370	338	201
peak10063	101	11	163	1087	2889	1582	63	30	13	94	107	50
peak10064	32	3	58	214	261	223	26	7	8	23	31	11
peak10065	21	3	33	90	92	126	0	0	1	2	2	2
peak10066	47	1	36	202	173	124	45	4	5	30	29	6
peak10067	43	3	50	383	445	246	23	3	4	28	26	10
peak10068	46	1	49	148	80	111	18	6	0	22	20	6
peak10069	41	2	44	68	68	60	20	1	7	8	20	5
peak10070	13	0	7	163	63	61	5	0	1	5	8	1
peak10071	11	0	3	109	123	85	12	1	1	36	23	13
peak10072	61	4	94	562	609	548	80	28	21	68	82	31
peak10073	33	2	43	202	369	203	51	11	8	32	51	17
peak10074	48	7	120	104	179	146	38	11	11	12	18	4
peak10075	16	1	11	199	145	97	2	0	0	4	0	2
peak10076	11	0	9	28	65	80	6	3	4	5	9	3
peak10077	15	0	13	38	65	86	7	3	3	7	10	1
peak10078	9	0	12	40	62	84	5	4	1	5	5	0
peak10079	11	0	14	96	118	55	7	2	4	6	5	6
peak10080	220	29	275	917	932	692	79	19	12	17	22	8
peak10081	1210	110	1340	14906	21732	12183	292	83	59	284	322	153
peak10082	481	45	531	1545	845	1340	136	32	28	62	63	18
peak10083	333	21	297	748	956	630	67	17	10	24	23	6
peak10084	124	14	90	299	150	133	19	6	3	11	5	4
peak10085	7	0	12	95	168	136	0	0	0	0	0	0
peak10086	21	3	37	134	255	235	15	3	4	14	14	6
peak10087	20	1	18	196	193	190	14	2	5	24	16	9
peak10088	63	3	50	845	1390	748	40	10	6	66	58	33
peak10089	30	0	16	183	108	122	17	10	3	43	17	11
peak10090	35	3	56	824	520	658	40	17	14	83	67	44
peak10091	7	0	12	287	238	320	36	11	12	98	64	58
peak10092	1	0	1	80	36	19	3	0	0	9	1	9
peak10093	93	5	154	1080	1601	1200	80	28	14	126	78	73
peak10094	46	7	69	80	106	72	70	14	11	8	16	13
peak10095	229	24	263	3839	5537	4122	271	89	59	269	314	185
peak10096	10	0	3	130	79	47	2	2	1	5	9	0
peak10097	83	8	101	138	172	137	87	31	27	17	21	16
peak10098	73	5	67	1014	2266	1423	59	12	13	137	87	69
peak10099	24	6	35	130	92	129	17	6	4	18	11	8
peak10100	20	1	22	161	287	161	40	9	12	30	34	12
peak10101	11	0	37	174	329	306	27	7	6	67	33	25
peak10102	48	5	95	144	254	353	29	4	5	22	16	13
peak10103	243	16	396	5140	5897	5001	13	1	2	27	11	7
peak10104	890	45	628	2686	2799	1486	504	134	114	252	271	153
peak10105	1727	57	1154	5505	3888	2514	991	259	209	566	660	326
peak10106	603	40	452	980	730	592	278	97	67	145	140	64
peak10107	383	31	481	527	525	496	225	67	51	108	129	65
peak10108	502	34	733	1683	3105	2375	219	55	49	131	145	73
peak10109	39	5	32	103	81	62	17	5	7	14	6	3
peak10110	1	0	0	50	93	80	5	2	0	6	11	5
peak10111	512	32	645	2590	4085	3453	503	109	112	416	447	180
peak10112	1	1	6	35	94	39	18	8	9	42	40	22
peak10113	5	1	1	35	67	55	5	3	0	8	11	7
peak10114	29	1	23	196	190	133	20	4	2	20	13	9
peak10115	47	5	153	619	821	893	138	47	41	76	125	72
peak10116	655	123	1602	1888	2624	3149	440	154	122	277	356	176
peak10117	20	4	49	256	376	389	9	2	1	25	14	7
peak10118	114	10	162	608	635	620	44	8	16	62	53	17
peak10119	145	11	182	389	454	333	24	5	8	19	27	9
peak10120	104	10	142	298	272	261	33	8	6	12	12	5
peak10121	18	0	18	191	250	89	27	5	5	20	22	12
peak10122	27	3	28	360	480	283	36	7	10	39	44	27
peak10123	7	0	9	55	101	21	18	1	3	12	17	6
peak10124	110	19	196	300	264	1082	106	43	26	86	80	21
peak10125	153	4	133	908	1395	810	118	28	24	102	111	49
peak10126	31	2	36	54	141	258	17	4	4	19	29	2
peak10127	45	0	48	69	122	128	24	10	5	14	14	5
peak10128	479	29	435	3760	5946	2833	337	82	96	309	309	128
peak10129	55	2	60	343	471	368	69	29	23	53	72	30
peak10130	11	1	12	63	28	59	5	3	0	10	9	3
peak10131	91	7	103	832	741	615	136	57	40	170	165	80
peak10132	93	15	207	610	685	598	346	132	100	504	460	285
peak10133	6	1	11	135	281	229	12	5	1	46	21	14
peak10134	144	4	120	1484	909	931	67	23	15	94	87	29
peak10135	40	0	45	351	148	207	21	7	9	14	13	3
peak10136	37	2	36	100	47	72	9	1	4	3	11	1
peak10137	21	0	22	139	215	100	24	6	15	19	39	10
peak10138	183	12	185	1751	1745	1755	146	45	32	183	178	87
peak10139	9	2	8	63	106	72	5	3	1	9	3	5
peak10140	43	4	61	297	569	414	10	3	3	13	14	6
peak10141	392	23	418	4131	5539	3433	161	45	32	194	178	105
peak10142	53	3	79	269	247	284	37	9	7	15	17	8
peak10143	178	12	214	997	1148	825	75	19	15	50	38	27
peak10144	185	17	186	2921	3531	2341	101	29	19	97	100	57
peak10145	35	0	53	318	340	295	22	7	2	12	11	7
peak10146	267	17	336	1095	983	1087	153	39	37	103	102	60
peak10147	144	11	137	247	347	246	40	9	14	19	19	12
peak10148	145	14	172	835	1133	708	69	14	13	40	68	23
peak10149	168	13	185	537	455	403	71	19	19	58	36	11
peak10150	193	19	380	168	335	663	346	124	89	160	170	100
peak10151	7	0	8	353	264	173	3	3	4	14	17	9
peak10152	5	0	0	87	63	46	4	1	1	4	4	4
peak10153	2	0	1	52	60	39	8	0	0	5	5	3
peak10154	342	29	536	6778	8256	6455	214	60	41	369	271	230
peak10155	219	15	360	583	834	822	103	33	36	63	52	29
peak10156	145	12	121	590	810	437	345	112	108	268	290	167
peak10157	9	0	14	96	115	84	6	1	1	5	9	7
peak10158	48	5	72	734	449	602	49	15	10	71	73	38
peak10159	28	0	57	653	265	389	47	16	7	57	61	26
peak10160	3	0	1	41	61	25	7	2	2	32	14	13
peak10161	2	0	2	54	16	35	4	1	0	6	5	4
peak10162	4	1	6	187	94	124	18	3	3	39	34	20
peak10163	3	0	4	90	35	57	7	4	1	22	19	14
peak10164	20	1	35	877	621	707	98	14	10	162	154	57
peak10165	31	3	37	420	284	328	48	11	11	76	68	28
peak10166	31	2	50	512	393	545	47	9	6	53	50	31
peak10167	11	1	18	238	152	181	24	7	3	25	29	14
peak10168	45	5	78	1308	829	1135	94	25	22	159	136	90
peak10169	47	5	68	908	460	746	90	24	22	123	119	83
peak10170	5	3	16	176	97	137	24	6	4	27	27	20
peak10171	15	1	15	29	50	34	30	13	3	11	25	7
peak10172	128	4	124	2551	1367	1494	193	57	45	274	245	144
peak10173	16	1	9	158	132	101	17	6	5	27	31	10
peak10174	99	4	124	1675	772	1050	123	51	32	107	111	68
peak10175	18	1	30	506	206	238	35	8	2	20	23	16
peak10176	13	1	15	100	34	47	22	10	2	6	8	5
peak10177	3	0	1	59	11	15	10	4	1	9	5	4
peak10178	10	2	8	170	89	141	25	8	3	26	18	17
peak10179	10	0	6	137	24	45	20	1	5	10	11	8
peak10180	0	0	2	85	39	38	5	3	1	10	4	4
peak10181	7	1	19	102	33	101	25	6	3	23	19	19
peak10182	5	1	11	77	37	77	23	4	7	21	22	13
peak10183	7	0	19	264	179	229	35	8	8	47	49	24
peak10184	10	1	13	213	79	158	21	8	3	35	23	10
peak10185	15	0	14	225	108	168	22	9	5	38	27	18
peak10186	3	0	5	99	85	97	6	2	2	12	11	4
peak10187	6	0	9	136	47	90	5	0	3	3	5	4
peak10188	7	1	15	214	75	126	5	1	3	5	4	3
peak10189	8	0	14	101	65	107	6	1	1	1	2	2
peak10190	3	0	9	98	71	111	3	2	1	8	5	1
peak10191	6	0	5	80	26	43	9	6	2	7	5	3
peak10192	13	2	6	102	21	41	21	2	0	10	10	6
peak10193	14	1	9	154	45	76	19	3	5	14	12	4
peak10194	15	1	8	178	78	64	12	1	2	14	17	7
peak10195	5	1	7	83	76	80	20	2	2	17	18	10
peak10196	4	0	5	67	21	26	1	2	1	4	2	2
peak10197	76	1	112	1702	875	1342	101	24	23	60	40	38
peak10198	78	3	114	1313	617	1148	116	52	30	107	94	61
peak10199	10	0	3	157	27	39	14	2	3	38	13	12
peak10200	14	1	20	93	20	43	10	2	2	12	9	2
peak10201	27	0	22	250	54	76	23	4	1	19	24	10
peak10202	18	1	9	184	45	67	23	1	3	20	14	9
peak10203	10	0	8	112	66	43	16	1	4	7	12	4
peak10204	10	1	4	93	48	43	15	4	2	12	11	5
peak10205	16	0	8	205	90	101	22	7	5	14	18	7
peak10206	2	0	5	114	46	49	12	4	0	12	7	3
peak10207	35	3	36	235	121	170	42	11	8	36	23	16
peak10208	41	1	51	528	225	335	15	8	7	20	19	17
peak10209	25	1	18	244	90	144	11	4	2	21	11	6
peak10210	15	2	18	107	29	52	14	5	2	14	10	6
peak10211	12	1	20	68	46	73	8	3	2	13	4	4
peak10212	49	1	39	300	106	136	39	13	12	31	34	23
peak10213	40	1	59	443	170	246	50	18	8	41	40	25
peak10214	23	2	36	359	129	183	34	21	7	27	25	11
peak10215	14	1	13	86	45	75	15	5	7	18	15	5
peak10216	49	0	48	716	333	467	49	11	10	59	61	30
peak10217	4	0	7	196	62	98	13	2	0	23	15	9
peak10218	4	1	6	108	50	73	8	3	2	5	8	5
peak10219	8	1	6	74	20	40	8	3	0	12	8	6
peak10220	9	1	6	151	89	74	12	4	4	17	12	6
peak10221	15	2	25	158	56	115	25	3	2	17	9	5
peak10222	38	3	64	267	118	197	40	11	8	26	27	22
peak10223	36	2	79	780	446	594	34	16	14	59	56	25
peak10224	6	0	21	66	29	56	6	3	3	7	4	1
peak10225	6	1	2	88	44	72	10	2	5	9	14	5
peak10226	1	3	7	68	22	43	4	2	1	6	12	3
peak10227	2	0	14	92	48	88	16	2	5	13	23	15
peak10228	15	2	24	628	349	475	11	9	2	52	48	17
peak10229	10	2	14	121	103	120	11	7	1	20	11	10
peak10230	3	0	11	93	31	46	10	6	0	7	9	3
peak10231	8	1	9	104	57	58	12	6	2	8	12	5
peak10232	6	0	13	238	363	314	16	2	3	23	14	11
peak10233	16	1	19	141	63	129	20	2	0	21	35	13
peak10234	21	1	36	256	146	191	37	14	8	24	28	20
peak10235	5	1	7	148	59	94	10	7	3	26	25	16
peak10236	19	1	11	104	29	71	18	6	3	14	25	16
peak10237	14	0	12	126	40	75	28	7	9	23	21	9
peak10238	29	3	48	412	189	223	85	20	9	72	59	41
peak10239	15	0	14	127	42	55	27	6	3	17	8	10
peak10240	23	2	24	219	226	171	40	21	2	39	28	22
peak10241	23	0	39	353	130	247	34	9	5	48	37	24
peak10242	32	4	33	319	143	211	48	22	10	50	46	29
peak10243	5	0	10	82	131	73	13	4	2	9	4	4
peak10244	0	0	2	61	25	52	3	2	0	6	5	1
peak10245	2	0	8	83	39	66	4	1	1	7	7	2
peak10246	2	0	8	56	25	58	3	4	2	5	4	3
peak10247	6	0	6	99	44	82	2	0	0	4	6	1
peak10248	18	3	41	620	516	487	96	34	25	185	163	98
peak10249	524	23	360	2476	1550	959	170	23	22	86	109	61
peak10250	3	0	1	59	70	54	0	0	1	4	2	1
peak10251	33	2	41	104	99	134	46	11	2	17	20	8
peak10252	75	6	76	916	1192	901	55	18	11	86	68	35
peak10253	110	11	140	871	890	770	172	55	35	250	204	133
peak10254	116	4	95	1251	905	780	67	18	15	90	82	45
peak10255	76	5	74	121	269	171	200	58	41	103	122	61
peak10256	114	10	136	216	404	355	350	99	81	235	249	130
peak10257	117	16	154	206	250	290	404	96	46	187	155	76
peak10258	3	1	10	118	290	169	3	3	4	4	9	0
peak10259	5	0	4	57	59	36	8	1	2	4	9	6
peak10260	214	17	254	1195	1403	885	233	83	63	197	252	112
peak10261	10	2	8	74	131	84	7	1	1	4	10	7
peak10262	1112	21	335	3186	926	513	257	75	40	129	128	69
peak10263	157	3	65	372	113	127	43	20	10	36	46	17
peak10264	7	1	17	40	134	60	33	13	8	53	52	29
peak10265	2112	230	2875	440	749	570	1249	435	325	176	153	75
peak10266	78	8	99	242	160	243	103	33	33	57	51	41
peak10267	142	8	183	650	1282	719	271	89	74	153	134	89
peak10268	12	0	12	68	89	63	6	3	3	10	6	3
peak10269	24	4	33	449	1020	413	20	11	5	24	31	14
peak10270	35	2	56	146	191	139	41	13	11	36	33	12
peak10271	67	4	52	174	170	122	3	1	1	0	0	0
peak10272	199	11	156	686	747	385	8	3	0	2	2	1
peak10273	193	13	141	1256	1705	851	8	1	1	5	2	3
peak10274	79	1	66	579	572	466	4	1	1	5	3	2
peak10275	194	13	136	663	538	408	2	2	2	2	4	3
peak10276	122	8	106	257	169	174	3	0	0	1	0	1
peak10277	145	8	101	2402	2604	1476	1	5	0	5	6	1
peak10278	8	0	2	108	48	48	1	0	0	0	1	0
peak10279	30	1	21	205	293	106	16	6	7	24	14	15
peak10280	54	4	70	234	579	312	52	19	20	35	32	21
peak10281	26	0	32	63	120	75	29	7	7	11	10	4
peak10282	52	4	62	855	1574	791	24	5	7	41	43	13
peak10283	20	0	18	76	128	124	7	2	1	9	10	3
peak10284	42	4	50	141	315	207	10	5	2	11	7	2
