control_input	control_input.1	control_input.2	control_IP	control_IP.1	control_IP.2	treatment_input	treatment_input.1	treatment_input.2	treatment_IP	treatment_IP.1	treatment_IP.2
peak2581	109	76	104	349	527	268	153	122	148	402	591	567
peak2582	2090	1958	2830	7929	9361	5228	7025	5246	7751	17961	28769	27971
peak2583	1016	775	875	1300	1929	1353	1578	1787	2086	2799	4384	4816
peak2584	174	169	234	403	561	303	270	180	215	400	504	486
peak2585	943	898	942	3566	5585	2722	1166	826	1091	3749	4235	4356
peak2586	949	789	945	1810	2395	1272	925	533	712	1662	2252	2095
peak2587	678	595	548	1002	1155	516	582	283	348	589	536	460
peak2588	258	209	237	772	866	450	238	87	137	754	619	634
peak2589	148	132	125	505	812	415	68	48	68	272	211	225
peak2590	81	55	61	147	203	118	23	21	31	61	58	48
peak2591	161	160	167	853	1630	843	166	129	157	882	1129	1175
peak2592	64	67	77	177	278	134	58	46	49	125	142	147
peak2593	1264	1033	1213	3829	4952	2701	1082	837	1228	2790	3900	4538
peak2594	616	510	560	1119	1337	773	490	388	570	763	918	1037
peak2595	792	611	702	2603	3460	1942	640	423	683	2003	2670	3042
peak2596	888	811	994	2483	2610	1386	906	626	977	1603	2049	2383
peak2597	1395	1026	1156	3131	3771	2094	1170	878	1285	2369	2993	3419
peak2598	1082	747	899	2138	2433	1401	987	601	1038	1419	1866	2062
peak2599	101	92	113	284	334	225	114	73	114	249	309	428
peak2600	714	705	778	1516	2203	1072	719	534	821	1108	1668	1720
peak2601	419	402	383	776	1113	556	449	318	470	650	964	1082
peak2602	12	12	8	56	103	65	11	6	19	30	60	62
peak2603	118	132	120	429	630	369	119	81	105	275	431	419
peak2604	86	71	104	151	233	122	64	50	56	100	173	158
peak2605	171	139	141	460	511	219	226	89	140	408	362	371
peak2606	76	65	64	143	248	133	70	32	40	88	137	145
peak2607	34	30	23	55	100	57	15	8	7	50	50	35
peak2608	23	25	22	164	171	73	19	7	10	70	47	56
peak2609	74	73	76	285	301	172	47	18	23	110	97	112
peak2610	282	231	316	1411	2053	1230	162	96	161	894	892	1230
peak2611	358	280	278	958	1358	690	253	140	202	502	515	679
peak2612	1297	983	1018	3894	5380	2865	745	443	638	1940	1938	2387
peak2613	24	20	18	61	96	46	5	17	10	30	46	42
peak2614	37	30	28	102	130	96	16	14	14	46	49	70
peak2615	572	472	540	2333	4011	1722	370	186	285	1228	1519	1627
peak2616	35	42	70	144	275	140	36	29	34	90	198	177
peak2617	83	82	63	185	285	136	51	29	37	92	92	96
peak2618	183	175	204	1000	1500	834	134	64	71	506	594	600
peak2619	790	719	814	2463	3595	1778	700	465	579	1682	2111	2013
peak2620	30	38	22	89	126	58	16	8	15	35	43	38
peak2621	48	46	58	105	190	114	51	45	71	97	161	209
peak2622	43	48	66	129	240	121	64	48	81	124	205	225
peak2623	21	31	37	63	108	62	25	15	45	41	82	104
peak2624	22	19	23	46	71	49	20	19	28	53	69	70
peak2625	193	206	192	362	699	374	183	145	161	374	507	475
peak2626	57	84	107	115	193	75	77	62	85	93	159	97
peak2627	49	37	53	188	301	168	31	15	24	103	128	150
peak2628	51	54	44	155	183	106	44	64	85	131	205	247
peak2629	79	52	59	236	324	188	80	80	89	273	422	545
peak2630	29	26	24	77	105	46	32	23	32	79	116	107
peak2631	151	115	168	459	736	355	114	75	104	253	305	381
peak2632	17	14	27	65	96	43	10	14	9	31	36	40
peak2633	53	64	68	174	216	119	69	32	55	94	126	141
peak2634	148	132	165	597	837	463	167	129	167	711	937	860
peak2635	14	10	8	73	120	71	9	5	5	25	23	34
peak2636	151	95	110	486	679	357	62	32	30	202	220	222
peak2637	136	90	98	256	348	149	112	57	87	177	196	199
peak2638	70	45	33	122	161	82	32	27	33	88	103	123
peak2639	57	34	57	103	104	57	56	27	41	84	88	85
peak2640	1705	1682	2027	5729	9446	4755	1241	1131	1299	4480	6076	6483
peak2641	30	24	20	61	91	37	21	25	24	26	41	37
peak2642	135	126	115	425	605	316	216	145	191	524	580	682
peak2643	26	18	14	54	97	60	9	7	7	31	40	46
peak2644	24	15	21	71	130	73	11	7	11	38	37	56
peak2645	86	80	63	184	274	147	63	51	82	164	209	235
peak2646	20	20	14	68	131	79	11	16	16	93	101	122
peak2647	279	147	166	983	777	447	432	285	410	1301	1382	1609
peak2648	553	245	295	2268	1781	937	903	550	848	3026	3406	3854
peak2649	224	129	139	561	411	219	428	219	395	568	657	704
peak2650	1	0	2	13	13	5	11	15	14	46	67	87
peak2651	145	137	169	312	413	196	568	383	544	835	1087	973
peak2652	233	257	300	1177	1774	963	991	748	998	3523	4452	4812
peak2653	210	166	237	671	1025	510	724	557	807	1578	2218	2236
peak2654	286	204	200	454	507	255	272	128	201	377	371	305
peak2655	245	155	108	531	650	330	217	86	122	447	447	431
peak2656	62	30	32	101	166	79	34	24	36	72	80	93
peak2657	129	111	125	279	454	268	93	30	61	170	186	164
peak2658	127	116	136	607	962	576	198	147	232	879	1173	1182
peak2659	16	16	24	55	57	34	23	26	28	48	67	84
peak2660	21	15	11	69	118	60	16	17	21	55	94	80
peak2661	58	60	51	265	359	190	52	40	72	190	265	303
peak2662	79	62	77	168	237	135	76	61	95	143	202	215
peak2663	186	149	112	519	753	350	130	54	99	484	465	565
peak2664	84	65	82	145	208	118	65	33	57	131	141	117
peak2665	120	114	118	213	287	151	122	63	97	163	206	212
peak2666	131	108	125	466	731	408	142	69	103	485	507	567
peak2667	89	74	86	239	297	159	91	52	88	173	206	241
peak2668	71	60	64	188	222	130	78	46	69	139	140	176
peak2669	103	80	87	161	195	119	46	29	47	73	82	56
peak2670	71	56	67	527	781	400	57	36	68	435	510	605
peak2671	23	15	14	53	89	49	21	13	16	35	47	63
peak2672	31	14	26	40	90	64	15	8	15	32	41	50
peak2673	29	24	24	215	304	169	9	4	8	51	38	44
peak2674	132	132	123	427	488	276	181	125	191	434	552	623
peak2675	46	40	44	88	125	83	43	53	57	68	128	128
peak2676	52	51	66	153	292	159	76	59	85	237	339	303
peak2677	25	15	24	72	116	62	20	21	32	76	102	110
peak2678	15	18	18	55	100	57	28	19	26	75	124	115
peak2679	50	36	48	105	132	76	30	21	39	78	74	89
peak2680	31	31	29	58	94	62	19	17	23	47	61	45
peak2681	35	58	51	65	81	42	41	17	30	45	60	47
peak2682	28	25	35	60	124	54	27	25	31	71	91	107
peak2683	29	27	28	102	165	74	23	14	12	110	127	133
peak2684	433	384	481	1911	2620	1529	308	195	274	1221	1267	1653
peak2685	461	510	646	1369	2128	1152	595	443	728	1602	2217	2800
peak2686	138	130	129	370	686	323	144	136	159	390	558	583
peak2687	2298	2404	2455	8115	15192	7694	4854	4811	6680	16639	28935	32074
peak2688	3594	3741	3581	11427	22114	11068	7056	7408	9762	21553	38035	39928
peak2689	2	1	10	17	27	19	11	13	19	49	97	138
peak2690	7	10	5	29	30	22	41	47	89	101	183	282
peak2691	42	32	40	83	91	51	104	111	197	225	366	491
peak2692	160	164	154	294	495	271	297	294	440	711	1191	1445
peak2693	174	186	181	707	1385	742	384	377	534	1321	2009	2259
peak2694	474	392	345	1653	2565	1254	482	418	491	1814	2458	2118
peak2695	277	198	259	644	1026	499	183	192	226	482	742	756
peak2696	58	67	78	118	137	86	117	60	69	150	215	149
peak2697	96	76	104	175	248	137	84	33	41	75	93	69
peak2698	54	44	41	67	94	64	40	47	51	59	83	86
peak2699	245	221	303	418	611	375	731	659	993	953	1577	1835
peak2700	135	134	146	594	904	531	381	340	486	1281	2001	1982
peak2701	129	133	109	528	793	459	322	311	416	1065	1718	1803
peak2702	14	23	18	99	143	79	22	16	29	110	138	163
peak2703	46	34	43	66	97	47	38	31	47	61	61	59
peak2704	135	137	143	533	828	454	155	118	184	529	592	768
peak2705	105	106	126	236	363	179	139	93	129	209	236	285
peak2706	45	25	32	220	290	170	28	20	36	177	236	236
peak2707	692	605	662	1965	3124	1683	753	472	753	1805	2236	2552
peak2708	318	304	309	667	1048	577	406	237	381	577	774	776
peak2709	129	110	145	414	680	419	104	83	112	358	446	436
peak2710	91	82	103	326	516	282	48	35	41	181	205	165
peak2711	84	60	70	355	517	294	149	96	150	652	647	655
peak2712	37	44	45	113	143	82	54	35	65	138	124	116
peak2713	47	24	45	101	158	115	61	41	34	171	215	169
peak2714	59	39	38	132	198	123	21	20	17	68	72	40
peak2715	58	65	55	218	414	223	59	37	64	154	221	215
peak2716	108	96	114	268	417	225	94	77	108	179	188	207
peak2717	50	54	45	106	139	97	54	35	46	76	81	75
peak2718	85	77	77	291	521	284	68	45	78	251	281	320
peak2719	181	223	195	656	1079	598	164	91	161	518	549	735
peak2720	20	12	13	55	86	61	9	13	16	40	47	51
peak2721	123	99	106	214	404	298	90	54	68	181	227	203
peak2722	39	22	35	135	200	106	15	9	12	81	64	106
peak2723	37	25	36	194	253	163	23	15	17	98	103	120
peak2724	16	16	12	67	84	67	5	6	9	41	23	35
peak2725	23	25	22	138	237	138	21	14	14	88	94	96
peak2726	560	556	704	1099	1523	831	544	464	657	947	1358	1534
peak2727	378	314	374	988	1629	977	337	326	437	825	1289	1507
peak2728	30	41	26	78	169	96	51	31	56	152	185	209
peak2729	53	46	47	122	192	114	111	99	130	194	230	195
peak2730	292	324	465	934	1135	664	611	473	729	1833	2524	2801
peak2731	184	199	293	365	465	247	184	136	139	261	354	267
peak2732	88	72	68	302	453	271	62	48	60	243	315	290
peak2733	70	52	70	220	361	195	58	63	68	225	205	240
peak2734	35	19	36	98	128	58	22	29	39	78	114	160
peak2735	17	21	19	98	144	76	12	4	7	49	55	72
peak2736	22	15	15	44	75	47	8	10	14	28	35	40
peak2737	166	123	148	291	450	235	188	144	185	287	405	407
peak2738	90	90	133	161	151	117	116	62	149	134	185	176
peak2739	79	88	55	191	392	239	72	71	82	145	259	239
peak2740	51	57	56	157	291	167	51	45	55	157	190	199
peak2741	9	11	11	30	40	34	33	28	58	111	165	238
peak2742	9	6	4	31	34	28	9	10	17	58	104	130
peak2743	15	6	7	25	24	20	29	22	35	44	94	91
peak2744	28	19	30	73	91	67	101	63	105	170	292	362
peak2745	37	48	36	130	175	106	146	113	177	347	562	566
peak2746	124	104	104	283	537	346	65	50	72	233	276	252
peak2747	70	85	80	172	208	140	57	39	38	123	156	184
peak2748	46	45	79	121	128	73	82	44	36	98	113	88
peak2749	13	14	25	77	140	91	27	23	19	138	179	179
peak2750	26	19	23	127	214	94	18	11	27	98	122	168
peak2751	35	41	47	117	170	95	54	33	53	88	112	148
peak2752	360	327	282	812	1219	623	310	275	352	699	896	1029
peak2753	354	270	245	1233	1803	983	301	270	400	1019	1343	1549
peak2754	228	206	180	878	1218	605	134	92	142	511	545	587
peak2755	80	76	81	366	550	296	51	34	55	189	237	213
peak2756	31	32	42	84	149	81	18	5	9	34	41	34
peak2757	865	636	435	1780	1998	862	902	452	650	1611	1428	1688
peak2758	170	120	91	490	474	205	222	75	125	481	334	429
peak2759	16	11	18	64	94	54	2	3	8	20	18	21
peak2760	161	109	106	345	569	343	102	83	78	301	398	352
peak2761	134	110	136	362	476	283	121	79	91	265	349	289
peak2762	89	95	126	168	244	125	80	53	57	118	145	125
peak2763	22	15	16	45	98	49	12	12	12	29	48	39
peak2764	923	877	975	2512	4607	2219	727	506	677	1922	2476	2646
peak2765	83	87	86	332	510	313	98	67	89	294	401	426
peak2766	66	59	50	138	202	118	42	31	31	65	82	85
peak2767	42	37	31	161	240	112	34	23	21	94	118	103
peak2768	298	240	241	1004	1479	835	307	198	299	919	1095	1291
peak2769	51	62	60	120	132	64	67	43	90	85	93	149
peak2770	87	94	109	226	385	247	66	66	91	146	226	195
peak2771	63	57	57	129	165	74	61	72	85	119	140	194
peak2772	43	45	50	73	98	56	49	47	44	64	102	123
peak2773	1312	1596	2102	2710	4902	2982	1100	800	1192	2269	3310	3434
peak2774	429	414	480	690	975	559	402	254	393	596	758	763
peak2775	144	93	158	290	341	207	148	87	142	233	313	300
peak2776	108	74	85	147	202	148	65	61	68	150	190	198
peak2777	168	122	147	276	421	231	126	95	127	233	315	314
peak2778	512	417	426	1058	1532	814	495	356	444	926	1147	1197
peak2779	517	454	568	1527	2064	1173	580	417	526	1341	1504	1823
peak2780	237	217	240	499	653	353	318	193	299	473	550	610
peak2781	134	117	118	215	292	139	131	96	128	248	271	260
peak2782	107	95	110	213	282	126	133	96	127	225	307	307
peak2783	110	117	97	313	497	229	138	81	150	377	440	403
peak2784	47	37	32	71	81	65	35	27	33	54	65	98
peak2785	40	33	30	54	86	64	24	13	26	43	61	66
peak2786	49	42	41	147	186	126	44	39	42	88	99	112
peak2787	43	47	59	100	150	91	37	31	36	64	74	91
peak2788	73	70	80	179	292	171	55	37	67	118	163	170
peak2789	59	63	49	99	151	75	54	44	53	52	83	82
peak2790	64	60	67	144	255	113	81	56	109	188	277	399
peak2791	470	409	497	1099	1678	814	702	602	867	1209	2157	2300
peak2792	801	801	706	2462	4161	2033	1111	1026	1530	3066	4972	6093
peak2793	415	412	418	987	1276	646	722	542	799	1116	1885	1946
peak2794	133	102	190	363	522	261	188	169	217	496	780	887
peak2795	185	171	217	418	699	328	244	219	319	487	958	829
peak2796	71	42	57	230	355	269	41	39	45	151	204	238
peak2797	17	17	27	80	111	63	15	15	23	65	61	99
peak2798	912	756	716	2206	3325	1604	823	696	1112	2052	2751	3447
peak2799	1319	1145	989	2879	3988	1996	1249	1000	1480	2445	3020	4164
peak2800	4528	3848	4238	14210	18864	10203	4582	3391	5530	12438	16060	20992
peak2801	252	200	218	643	856	468	272	214	364	722	855	1444
peak2802	26	32	36	107	155	72	13	8	8	36	42	55
peak2803	61	46	77	121	204	97	47	30	47	140	171	183
peak2804	114	110	197	336	502	308	116	93	120	304	449	448
peak2805	171	136	125	358	479	253	162	108	168	359	498	512
peak2806	1378	1315	1476	5262	9176	4998	717	570	717	2700	3028	3187
peak2807	890	946	961	2129	2906	1510	604	369	522	886	941	959
peak2808	43	50	68	109	175	105	63	41	53	130	202	180
peak2809	29	38	52	112	212	105	28	24	32	107	199	149
peak2810	60	53	50	114	195	96	70	44	83	116	209	194
peak2811	116	87	132	278	405	240	60	34	48	135	170	171
peak2812	116	94	89	202	252	126	66	35	49	87	99	75
peak2813	56	49	67	147	220	127	35	16	25	72	70	67
peak2814	55	48	42	82	136	78	58	40	79	94	118	161
peak2815	39	45	54	66	116	91	26	19	24	31	40	37
peak2816	95	90	87	142	240	142	55	44	80	89	116	110
peak2817	139	138	154	387	650	312	81	72	90	186	261	283
peak2818	176	190	253	443	603	297	196	125	179	335	456	459
peak2819	531	472	532	1451	2075	1111	536	327	460	1059	1292	1245
peak2820	278	271	293	717	1062	609	277	198	301	542	750	784
peak2821	720	708	797	2355	3383	1791	670	503	727	1779	2222	2423
peak2822	937	594	595	2229	2152	973	1211	648	877	2422	2357	2156
peak2823	231	164	210	863	730	349	385	182	264	1044	939	915
peak2824	4960	4907	4163	7529	12566	6326	4343	3462	4321	5799	8084	8071
peak2825	199	211	247	708	989	560	153	88	158	391	532	533
peak2826	188	162	263	541	701	411	153	79	148	270	329	334
peak2827	12	14	8	29	15	11	20	23	22	43	56	57
peak2828	25	32	24	71	133	67	21	6	13	72	70	55
peak2829	301	199	263	545	714	467	265	179	334	394	557	593
peak2830	226	171	158	675	976	599	175	129	200	520	749	870
peak2831	30	33	37	143	172	126	34	18	26	149	192	231
peak2832	13	14	10	50	85	62	11	8	8	49	64	68
peak2833	116	92	90	203	356	215	97	74	93	207	314	292
peak2834	201	201	191	776	1327	758	189	214	335	962	1452	1835
peak2835	95	121	141	155	235	117	114	85	134	141	216	190
peak2836	84	75	116	192	318	210	87	67	87	160	267	198
peak2837	176	143	132	391	613	357	282	285	299	505	854	629
peak2838	1373	1260	1176	3354	5419	2923	3239	2679	3244	6823	10407	9694
peak2839	23	27	44	46	66	32	97	83	137	132	223	197
peak2840	19	15	24	67	128	87	16	16	13	81	102	96
peak2841	20	33	46	65	116	69	43	26	39	52	80	72
peak2842	10	14	23	57	83	70	15	12	15	45	60	73
peak2843	31	38	44	104	166	81	43	24	41	78	113	101
peak2844	191	147	190	317	426	228	265	212	255	296	425	473
peak2845	18	5	13	58	105	57	7	4	7	26	39	18
peak2846	40	28	19	103	168	85	32	19	29	61	96	65
peak2847	22	18	11	61	97	61	14	13	14	53	49	46
peak2848	27	29	36	67	110	70	21	18	24	60	55	59
peak2849	29	36	28	115	228	134	32	21	37	93	112	151
peak2850	173	124	129	438	706	369	147	95	115	438	589	590
peak2851	84	86	94	283	422	191	62	36	44	137	159	143
peak2852	65	31	40	86	104	64	38	21	30	40	66	50
peak2853	37	32	44	203	269	151	23	20	26	120	166	160
peak2854	57	51	57	138	221	104	99	94	107	202	261	268
peak2855	341	311	304	1064	1606	775	557	339	563	1480	2048	2388
peak2856	138	130	141	280	493	285	231	154	227	374	598	713
peak2857	52	56	59	81	139	60	59	67	88	98	185	202
peak2858	213	209	249	462	679	371	295	313	459	493	858	882
peak2859	178	185	236	586	881	516	306	326	472	970	1833	2451
peak2860	7	9	11	24	38	17	24	11	35	46	96	99
peak2861	111	108	101	398	573	294	192	156	212	616	797	785
peak2862	40	38	47	164	264	144	17	6	28	81	83	86
peak2863	50	50	48	210	319	152	22	7	23	87	104	103
peak2864	34	24	16	94	152	86	13	7	13	48	60	53
peak2865	31	29	24	80	80	42	23	6	19	46	28	36
peak2866	95	80	88	222	365	143	67	54	64	174	248	248
peak2867	30	24	20	68	104	53	31	23	37	64	90	82
peak2868	21	20	21	47	108	45	19	16	20	41	63	80
peak2869	55	42	49	106	95	69	65	45	59	87	114	135
peak2870	5	2	12	19	79	45	9	6	7	21	77	53
peak2871	7	14	16	23	69	50	9	12	11	38	76	63
peak2872	52	55	80	394	591	354	39	45	52	243	442	436
peak2873	17	6	11	45	90	55	10	7	11	17	43	37
peak2874	264	212	232	659	902	515	261	171	271	545	683	792
peak2875	231	186	204	494	645	342	222	153	250	391	467	559
peak2876	95	87	139	286	386	241	117	79	109	262	343	428
peak2877	159	149	185	349	536	309	194	132	243	349	394	500
peak2878	16	11	21	44	84	75	11	9	8	43	66	38
peak2879	217	216	188	702	1284	713	166	134	135	651	849	667
peak2880	46	36	37	128	209	117	19	28	19	103	142	104
peak2881	176	148	146	535	852	427	159	132	183	431	595	670
peak2882	188	138	164	366	484	253	115	74	90	177	185	170
peak2883	172	146	183	422	562	305	132	68	73	219	248	210
peak2884	23	11	21	60	87	51	16	9	13	44	37	49
peak2885	27	23	36	90	165	90	18	8	39	88	116	167
peak2886	31	20	28	84	118	61	32	25	44	114	177	207
peak2887	121	94	79	305	436	269	132	117	162	336	486	528
peak2888	32	24	42	63	84	53	51	45	77	58	97	110
peak2889	26	30	22	48	79	47	31	38	47	46	86	132
peak2890	33	20	27	64	71	44	32	34	44	58	91	112
peak2891	44	27	38	83	116	74	42	32	51	76	111	156
peak2892	25	13	17	66	56	41	11	9	3	28	16	18
peak2893	94	94	125	197	234	137	127	108	160	164	246	288
peak2894	490	396	524	1439	2143	1181	529	421	735	1314	2075	2884
peak2895	265	245	308	481	777	533	283	241	410	438	754	913
peak2896	288	225	233	679	1018	630	261	240	335	586	876	980
peak2897	127	104	119	242	352	195	135	134	174	204	333	343
peak2898	107	96	68	169	226	145	79	85	78	161	244	223
peak2899	110	73	124	239	315	218	103	65	83	176	228	270
peak2900	102	79	122	263	564	380	105	70	91	295	474	545
peak2901	144	98	146	618	886	591	128	88	124	563	708	759
peak2902	136	96	108	268	374	233	118	68	132	196	219	197
peak2903	140	131	173	470	590	336	131	100	127	341	427	425
peak2904	63	56	63	130	208	112	60	45	60	116	146	141
peak2905	118	102	96	268	382	243	143	91	116	188	263	249
peak2906	142	134	145	505	770	441	144	85	132	431	611	507
peak2907	26	21	25	87	157	98	24	18	22	80	105	96
peak2908	162	155	141	528	795	381	226	161	249	638	938	1019
peak2909	82	75	91	204	312	167	101	91	133	230	347	452
peak2910	128	136	157	354	557	264	183	154	225	382	504	610
peak2911	1319	1323	1432	3752	5840	2730	1329	1016	1188	3153	4195	4100
peak2912	1278	1269	1726	4362	6597	3170	1414	961	1234	3693	4977	4434
peak2913	526	454	547	2144	3713	2077	397	341	322	2009	2662	2210
peak2914	1960	1775	1610	5658	8632	4190	1626	1280	1507	4118	5433	4781
peak2915	217	171	189	592	920	534	175	123	143	460	591	531
peak2916	234	197	195	509	832	461	200	138	181	343	445	354
peak2917	56	43	50	88	131	72	88	70	111	92	126	147
peak2918	142	135	151	955	1540	728	165	133	195	826	1572	1488
peak2919	72	87	112	133	190	86	88	77	100	99	191	150
peak2920	139	144	180	414	665	305	171	109	170	370	681	663
peak2921	351	359	465	662	1047	602	261	229	279	409	657	582
peak2922	256	230	329	390	574	340	253	177	246	272	388	413
peak2923	1276	1210	1225	3048	4775	2529	1169	778	1214	2301	2826	3302
peak2924	440	398	431	861	1495	867	398	272	435	733	942	1166
peak2925	117	103	109	420	707	349	61	43	45	229	243	212
peak2926	44	35	39	168	258	144	17	4	18	64	80	66
peak2927	503	441	430	1398	2174	976	265	147	190	653	734	655
peak2928	22	20	18	49	75	45	17	18	15	50	95	98
peak2929	283	257	335	1417	2357	1187	240	138	219	1283	1677	1774
peak2930	25	10	18	83	104	62	9	7	11	46	49	61
peak2931	59	75	62	98	152	81	37	37	27	57	100	90
peak2932	399	365	340	1136	1718	788	476	332	441	1271	1600	1812
peak2933	15	15	11	29	52	31	17	12	21	64	47	64
peak2934	75	40	64	81	157	83	39	50	67	100	132	107
peak2935	201	211	202	1103	1824	845	309	233	297	1158	1561	1535
peak2936	191	169	137	546	799	431	284	212	275	585	824	677
peak2937	1479	1425	1548	5573	8192	3458	2174	1662	2230	6319	8400	9095
peak2938	2281	1693	1624	6584	9096	4525	3074	2183	2664	9307	11295	11779
peak2939	627	504	491	1280	1550	806	948	677	807	1408	1799	1578
peak2940	148	121	101	425	550	283	85	38	49	317	247	280
peak2941	38	29	32	124	134	70	57	33	35	171	197	193
peak2942	70	49	59	156	173	100	67	36	46	92	101	142
peak2943	239	152	152	430	383	180	240	101	139	344	285	271
peak2944	141	96	104	278	251	110	112	40	77	195	179	141
peak2945	412	384	416	826	1398	801	414	407	549	766	1226	1107
peak2946	365	277	318	572	727	479	203	137	187	424	450	493
peak2947	56	47	56	166	242	136	57	51	72	114	188	178
peak2948	66	62	72	170	225	118	73	66	70	104	183	194
peak2949	77	93	85	154	207	114	107	84	101	127	160	182
peak2950	62	53	64	125	172	96	64	52	62	129	165	162
peak2951	12	9	5	67	49	28	5	5	5	22	23	27
peak2952	1180	937	1074	6659	9244	4383	1242	679	823	6467	6813	6810
peak2953	357	300	382	693	1067	527	277	153	250	575	749	679
peak2954	74	79	81	158	142	76	84	27	37	70	72	42
peak2955	265	251	279	1713	2503	1153	279	128	168	1565	891	1132
